"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 21 00:30:34 GMT 2023","Wed Jun 21 00:30:37 GMT 2023","2477","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Wed Jun 21 00:30:34 GMT 2023","Wed Jun 21 00:30:38 GMT 2023","3736","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Wed Jun 21 00:30:37 GMT 2023","Wed Jun 21 00:30:39 GMT 2023","1530","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
