"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 04 00:35:40 GMT 2023","Tue Jul 04 00:35:43 GMT 2023","2644","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Tue Jul 04 00:35:43 GMT 2023","Tue Jul 04 00:35:44 GMT 2023","1725","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Tue Jul 04 00:35:40 GMT 2023","Tue Jul 04 00:35:44 GMT 2023","4111","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
