"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 00:28:04 GMT 2023","Tue Dec 12 00:28:05 GMT 2023","1470","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Tue Dec 12 00:28:05 GMT 2023","Tue Dec 12 00:28:06 GMT 2023","1016","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Tue Dec 12 00:28:04 GMT 2023","Tue Dec 12 00:28:06 GMT 2023","2241","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
