"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 29 00:22:21 GMT 2023","Fri Dec 29 00:22:24 GMT 2023","2641","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Fri Dec 29 00:22:21 GMT 2023","Fri Dec 29 00:22:23 GMT 2023","1651","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Fri Dec 29 00:22:23 GMT 2023","Fri Dec 29 00:22:24 GMT 2023","1060","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
