"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 23 00:34:28 GMT 2023","Fri Jun 23 00:34:30 GMT 2023","1500","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Fri Jun 23 00:34:25 GMT 2023","Fri Jun 23 00:34:29 GMT 2023","3674","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Fri Jun 23 00:34:25 GMT 2023","Fri Jun 23 00:34:28 GMT 2023","2486","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
