"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 21 00:25:19 GMT 2023","Thu Sep 21 00:25:21 GMT 2023","2160","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Thu Sep 21 00:25:21 GMT 2023","Thu Sep 21 00:25:23 GMT 2023","1759","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Thu Sep 21 00:25:19 GMT 2023","Thu Sep 21 00:25:23 GMT 2023","3885","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
