"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 14 00:25:02 GMT 2023","Mon Aug 14 00:25:04 GMT 2023","2015","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Mon Aug 14 00:25:02 GMT 2023","Mon Aug 14 00:25:06 GMT 2023","3287","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Mon Aug 14 00:25:05 GMT 2023","Mon Aug 14 00:25:06 GMT 2023","1326","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
