"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 26 00:29:19 GMT 2023","Sun Nov 26 00:29:21 GMT 2023","1619","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Sun Nov 26 00:29:19 GMT 2023","Sun Nov 26 00:29:22 GMT 2023","2405","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Sun Nov 26 00:29:21 GMT 2023","Sun Nov 26 00:29:22 GMT 2023","977","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
